cell_type,count,percentage
Astro,180,2.45902
Endo,1,0.0136612
L2/3 IT,2153,29.4126
L5 ET,47,0.642077
L5 IT,1924,26.2842
L5/6 NP,129,1.76230
L6 CT,138,1.88525
L6 IT,331,4.52186
L6 IT Car3,70,0.956284
L6b,152,2.07650
Lamp5,246,3.36066
Micro-PVM,27,0.368852
Oligo,178,2.43169
OPC,102,1.39344
Pvalb,461,6.29781
Sncg,134,1.83060
Sst,651,8.89344
Sst Chodl,8,0.109290
Vip,375,5.12295
VLMC,13,0.177596
