cell_type,count,percentage
Astro,507,5.95770
Endo,24,0.282021
L2/3 IT,132,1.55112
L6b,359,4.21857
Lamp5,65,0.763807
Micro-PVM,573,6.73325
Oligo,4147,48.7309
OPC,364,4.27732
Pvalb,303,3.56052
Sncg,28,0.329025
Sst,108,1.26910
Sst Chodl,308,3.61927
Vip,1530,17.9788
VLMC,62,0.728555
