cell_type,count,percentage
Astro,106,2.43510
L2/3 IT,1260,28.9456
L5 ET,35,0.804043
L5 IT,1136,26.0969
L5/6 NP,55,1.26350
L6 CT,46,1.05674
L6 IT,186,4.27292
L6 IT Car3,63,1.44728
L6b,63,1.44728
Lamp5,155,3.56076
Micro-PVM,32,0.735125
Oligo,79,1.81484
OPC,55,1.26350
Pvalb,296,6.79991
Sncg,96,2.20538
Sst,402,9.23501
Sst Chodl,2,0.0459453
Vip,283,6.50126
VLMC,3,0.0689180
