cell_type,count,percentage
Astro,523,8.90971
Endo,23,0.391823
L2/3 IT,3419,58.2453
L5 ET,8,0.136286
L5 IT,164,2.79387
L5/6 NP,7,0.119250
L6 CT,34,0.579216
L6 IT,66,1.12436
L6b,123,2.09540
Lamp5,79,1.34583
Micro-PVM,191,3.25383
Oligo,644,10.9710
OPC,338,5.75809
Pvalb,86,1.46508
Sncg,32,0.545145
Sst,66,1.12436
Vip,46,0.783646
VLMC,21,0.357751
