cell_type,count,percentage
Astro,848,12.9664
Endo,55,0.840979
L2/3 IT,2959,45.2446
L5 IT,461,7.04893
L5/6 NP,240,3.66972
Micro-PVM,93,1.42202
Oligo,332,5.07645
OPC,293,4.48012
Pvalb,373,5.70336
Sst Chodl,44,0.672783
Vip,660,10.0917
VLMC,182,2.78287
