cell_type,count,percentage
Astro,473,7.00015
Endo,59,0.873169
L2/3 IT,4237,62.7053
L6b,8,0.118396
Lamp5,58,0.858369
Micro-PVM,103,1.52435
Oligo,1147,16.9750
OPC,169,2.50111
Pvalb,165,2.44191
Sncg,8,0.118396
Sst,30,0.443984
Sst Chodl,90,1.33195
Vip,162,2.39751
VLMC,48,0.710374
