cell_type,count,percentage
Astro,379,3.54272
Endo,69,0.644980
L2/3 IT,73,0.682371
L5 IT,104,0.972144
L5/6 NP,1,0.00934754
Lamp5,65,0.607590
Micro-PVM,441,4.12227
Oligo,8178,76.4442
OPC,313,2.92578
Pvalb,11,0.102823
Sncg,98,0.916059
Sst,97,0.906712
Sst Chodl,32,0.299121
Vip,745,6.96392
VLMC,92,0.859974
