cell_type,count,percentage
Astro,484,7.01449
Endo,74,1.07246
L2/3 IT,2905,42.1014
L5/6 NP,399,5.78261
Lamp5,2,0.0289855
Micro-PVM,267,3.86957
Oligo,1516,21.9710
OPC,126,1.82609
Pvalb,78,1.13043
Sncg,214,3.10145
Sst Chodl,496,7.18841
Vip,270,3.91304
VLMC,69,1.00000
