cell_type,count,percentage
Astro,593,10.2224
Endo,26,0.448199
L2/3 IT,598,10.3086
L5 ET,65,1.12050
L5 IT,389,6.70574
L5/6 NP,82,1.41355
L6 CT,1,0.0172384
L6b,118,2.03413
Lamp5,369,6.36097
Micro-PVM,317,5.46458
Oligo,1305,22.4961
OPC,136,2.34442
Pvalb,210,3.62007
Sncg,85,1.46526
Sst,606,10.4465
Sst Chodl,412,7.10222
Vip,415,7.15394
VLMC,74,1.27564
