cell_type,count,percentage
Astro,105,1.86966
Endo,6,0.106838
L2/3 IT,1591,28.3298
L5 ET,15,0.267094
L5 IT,1177,20.9580
L5/6 NP,61,1.08618
L6 CT,106,1.88746
L6 IT,197,3.50783
L6 IT Car3,67,1.19302
L6b,97,1.72721
Lamp5,225,4.00641
Micro-PVM,124,2.20798
Oligo,461,8.20869
OPC,96,1.70940
Pvalb,339,6.03632
Sncg,125,2.22578
Sst,392,6.98006
Sst Chodl,4,0.0712251
Vip,408,7.26496
VLMC,20,0.356125
