cell_type,count,percentage
Astro,253,4.31446
Endo,5,0.0852660
L2/3 IT,2750,46.8963
L5 IT,1051,17.9229
L5/6 NP,22,0.375171
L6 CT,142,2.42156
L6 IT,60,1.02319
L6 IT Car3,45,0.767394
L6b,7,0.119372
Lamp5,80,1.36426
Micro-PVM,95,1.62005
Oligo,383,6.53138
OPC,128,2.18281
Pvalb,332,5.66166
Sncg,36,0.613915
Sst,309,5.26944
Sst Chodl,1,0.0170532
Vip,162,2.76262
VLMC,3,0.0511596
