cell_type,count,percentage
Astro,319,5.06751
Endo,3,0.0476569
L2/3 IT,4925,78.2367
Lamp5,149,2.36696
Micro-PVM,197,3.12947
Oligo,426,6.76728
OPC,114,1.81096
Pvalb,17,0.270056
Sncg,44,0.698967
Sst,36,0.571882
Vip,61,0.969023
VLMC,4,0.0635425
