cell_type,count,percentage
Astro,360,7.67918
Endo,17,0.362628
L2/3 IT,781,16.6596
L5 IT,1,0.0213311
L5/6 NP,576,12.2867
L6 CT,245,5.22611
L6 IT,2,0.0426621
L6 IT Car3,1,0.0213311
L6b,155,3.30631
Lamp5,91,1.94113
Micro-PVM,149,3.17833
Oligo,1804,38.4812
OPC,115,2.45307
Pvalb,55,1.17321
Sncg,1,0.0213311
Sst,8,0.170648
Sst Chodl,78,1.66382
Vip,201,4.28754
VLMC,48,1.02389
