cell_type,count,percentage
Astro,67,1.05362
Endo,3,0.0471772
L2/3 IT,2489,39.1414
L5 ET,99,1.55685
L5 IT,967,15.2068
L5/6 NP,139,2.18588
L6 CT,224,3.52257
L6 IT,296,4.65482
L6 IT Car3,85,1.33669
L6b,116,1.82419
Lamp5,316,4.96933
Micro-PVM,8,0.125806
Oligo,171,2.68910
OPC,17,0.267338
Pvalb,527,8.28747
Sncg,101,1.58830
Sst,363,5.70844
Sst Chodl,3,0.0471772
Vip,365,5.73990
VLMC,3,0.0471772
