cell_type,count,percentage
Astro,243,3.17938
Endo,6,0.0785032
L2/3 IT,219,2.86537
L5 IT,3,0.0392516
L5/6 NP,13,0.170090
L6b,55,0.719613
Lamp5,182,2.38126
Micro-PVM,161,2.10650
Oligo,983,12.8614
OPC,182,2.38126
Pvalb,491,6.42418
Sncg,101,1.32147
Sst,1259,16.4726
Sst Chodl,2718,35.5620
Vip,974,12.7437
VLMC,53,0.693445
