cell_type,count,percentage
Astro,212,3.75820
L2/3 IT,472,8.36731
L5 ET,8,0.141819
L5 IT,520,9.21822
L5/6 NP,24,0.425456
L6 CT,105,1.86137
L6 IT,353,6.25776
L6 IT Car3,1632,28.9310
L6b,45,0.797731
Lamp5,343,6.08048
Micro-PVM,72,1.27637
Oligo,732,12.9764
OPC,55,0.975004
Pvalb,227,4.02411
Sncg,77,1.36501
Sst,277,4.91048
Sst Chodl,12,0.212728
Vip,458,8.11913
VLMC,17,0.301365
