cell_type,count,percentage
Astro,300,3.49000
Endo,3,0.0349000
L2/3 IT,981,11.4123
L5 ET,37,0.430433
L5/6 NP,7,0.0814332
L6 IT,1354,15.7515
L6b,1775,20.6491
Lamp5,1318,15.3327
Micro-PVM,147,1.71010
Oligo,507,5.89809
OPC,181,2.10563
Pvalb,63,0.732899
Sncg,220,2.55933
Sst,447,5.20009
Sst Chodl,564,6.56119
Vip,671,7.80596
VLMC,21,0.244300
