cell_type,count,percentage
Astro,2929,34.4224
Endo,421,4.94770
L2/3 IT,482,5.66459
L5/6 NP,472,5.54707
L6 CT,12,0.141027
L6b,94,1.10471
Lamp5,293,3.44341
Micro-PVM,212,2.49148
Oligo,716,8.41462
OPC,191,2.24468
Pvalb,169,1.98613
Sncg,10,0.117523
Sst,43,0.505347
Sst Chodl,1216,14.2908
Vip,72,0.846163
VLMC,1177,13.8324
