cell_type,count,percentage
Astro,293,4.58314
Endo,10,0.156421
L2/3 IT,2129,33.3020
L5 ET,3,0.0469263
L5 IT,1209,18.9113
L5/6 NP,74,1.15752
L6 CT,74,1.15752
L6 IT,116,1.81448
L6 IT Car3,65,1.01674
L6b,47,0.735179
Lamp5,211,3.30048
Micro-PVM,61,0.954169
Oligo,463,7.24230
OPC,144,2.25246
Pvalb,456,7.13280
Sncg,97,1.51728
Sst,488,7.63335
Sst Chodl,3,0.0469263
Vip,434,6.78868
VLMC,16,0.250274
