cell_type,count,percentage
Astro,207,6.10619
Endo,24,0.707965
L2/3 IT,2088,61.5929
L5 IT,1,0.0294985
L5/6 NP,1,0.0294985
Lamp5,17,0.501475
Micro-PVM,62,1.82891
Oligo,554,16.3422
OPC,105,3.09735
Pvalb,119,3.51032
Sncg,2,0.0589971
Sst,9,0.265487
Sst Chodl,30,0.884956
Vip,84,2.47788
VLMC,87,2.56637
