cell_type,count,percentage
Astro,330,7.01680
Endo,1,0.0212630
L2/3 IT,280,5.95365
L6 CT,1,0.0212630
L6 IT Car3,1,0.0212630
L6b,27,0.574102
Lamp5,32,0.680417
Micro-PVM,424,9.01552
Oligo,1950,41.4629
OPC,230,4.89050
Pvalb,276,5.86859
Sncg,1,0.0212630
Sst,150,3.18945
Sst Chodl,214,4.55029
Vip,766,16.2875
VLMC,20,0.425260
