cell_type,count,percentage
Astro,119,2.09803
L2/3 IT,2062,36.3540
L5 ET,12,0.211566
L5 IT,1085,19.1291
L5/6 NP,66,1.16361
L6 CT,130,2.29196
L6 IT,255,4.49577
L6 IT Car3,115,2.02750
L6b,98,1.72779
Lamp5,207,3.64951
Micro-PVM,61,1.07546
Oligo,255,4.49577
OPC,56,0.987306
Pvalb,368,6.48801
Sncg,57,1.00494
Sst,407,7.17560
Sst Chodl,1,0.0176305
Vip,311,5.48307
VLMC,7,0.123413
