cell_type,count,percentage
Astro,223,3.07969
L2/3 IT,2208,30.4930
L5 ET,63,0.870046
L5 IT,1413,19.5139
L5/6 NP,101,1.39483
L6 CT,142,1.96106
L6 IT,249,3.43875
L6 IT Car3,217,2.99682
L6b,59,0.814805
Lamp5,377,5.20646
Micro-PVM,42,0.580030
Oligo,166,2.29250
OPC,79,1.09101
Pvalb,500,6.90512
Sncg,201,2.77586
Sst,652,9.00428
Sst Chodl,6,0.0828615
Vip,537,7.41610
VLMC,6,0.0828615
