cell_type,count,percentage
Astro,200,2.38749
L2/3 IT,2848,33.9979
L5 ET,48,0.572997
L5 IT,2112,25.2119
L5/6 NP,106,1.26537
L6 CT,169,2.01743
L6 IT,370,4.41686
L6 IT Car3,77,0.919183
L6b,206,2.45911
Lamp5,282,3.36636
Micro-PVM,41,0.489435
Oligo,181,2.16068
OPC,105,1.25343
Pvalb,431,5.14504
Sncg,145,1.73093
Sst,644,7.68772
Sst Chodl,13,0.155187
Vip,390,4.65560
VLMC,9,0.107437
