cell_type,count,percentage
Astro,516,5.92354
Endo,65,0.746183
L2/3 IT,1662,19.0793
L5 ET,60,0.688784
L5 IT,199,2.28447
L5/6 NP,235,2.69774
L6 CT,34,0.390311
L6b,164,1.88268
Lamp5,331,3.79979
Micro-PVM,122,1.40053
Oligo,1493,17.1392
OPC,191,2.19263
Pvalb,1266,14.5333
Sncg,3,0.0344392
Sst,839,9.63150
Sst Chodl,603,6.92228
Vip,852,9.78074
VLMC,76,0.872460
