cell_type,count,percentage
Astro,140,2.39973
Endo,15,0.257113
L2/3 IT,1698,29.1052
L5 ET,832,14.2612
L5 IT,503,8.62187
L5/6 NP,290,4.97086
L6 CT,194,3.32533
L6 IT,1,0.0171409
L6b,20,0.342818
Lamp5,419,7.18204
Micro-PVM,94,1.61124
Oligo,474,8.12479
OPC,160,2.74254
Pvalb,312,5.34796
Sncg,126,2.15975
Sst,216,3.70243
Sst Chodl,11,0.188550
Vip,316,5.41652
VLMC,13,0.222832
