cell_type,count,percentage
Astro,175,2.72077
Endo,7,0.108831
L2/3 IT,29,0.450871
L5 IT,125,1.94341
Lamp5,17,0.264303
Micro-PVM,273,4.24440
Oligo,1289,20.0404
OPC,235,3.65361
Pvalb,1683,26.1660
Sncg,97,1.50808
Sst,13,0.202114
Sst Chodl,257,3.99565
Vip,2167,33.6909
VLMC,65,1.01057
