cell_type,count,percentage
Astro,160,3.20064
Endo,3,0.0600120
L2/3 IT,1448,28.9658
L5 ET,13,0.260052
L5 IT,1344,26.8854
L5/6 NP,67,1.34027
L6 CT,100,2.00040
L6 IT,184,3.68074
L6 IT Car3,92,1.84037
L6b,63,1.26025
Lamp5,197,3.94079
Micro-PVM,61,1.22024
Oligo,214,4.28086
OPC,55,1.10022
Pvalb,266,5.32106
Sncg,71,1.42028
Sst,333,6.66133
Sst Chodl,4,0.0800160
Vip,313,6.26125
VLMC,11,0.220044
