cell_type,count,percentage
Astro,450,6.07451
Endo,35,0.472462
L2/3 IT,3668,49.5140
L5 ET,111,1.49838
L5 IT,470,6.34449
L5/6 NP,10,0.134989
L6 CT,70,0.944924
L6 IT,363,4.90011
L6b,43,0.580454
Lamp5,482,6.50648
Micro-PVM,82,1.10691
Oligo,354,4.77862
OPC,194,2.61879
Pvalb,282,3.80670
Sncg,161,2.17333
Sst,218,2.94276
Sst Chodl,21,0.283477
Vip,380,5.12959
VLMC,14,0.188985
