cell_type,count,percentage
Astro,448,5.90951
Endo,35,0.461681
L2/3 IT,3672,48.4369
L5 ET,118,1.55652
L5 IT,296,3.90450
L5/6 NP,11,0.145100
L6 CT,87,1.14761
L6 IT,511,6.74054
L6b,38,0.501253
Lamp5,455,6.00185
Micro-PVM,103,1.35866
Oligo,351,4.63000
OPC,207,2.73051
Pvalb,289,3.81216
Sncg,190,2.50627
Sst,241,3.17900
Sst Chodl,23,0.303390
Vip,478,6.30524
VLMC,28,0.369344
