cell_type,count,percentage
Astro,108,1.44231
Endo,5,0.0667735
L2/3 IT,2350,31.3835
L5 ET,21,0.280449
L5 IT,1876,25.0534
L5/6 NP,113,1.50908
L6 CT,107,1.42895
L6 IT,281,3.75267
L6 IT Car3,81,1.08173
L6b,100,1.33547
Lamp5,259,3.45887
Micro-PVM,134,1.78953
Oligo,333,4.44712
OPC,38,0.507479
Pvalb,472,6.30342
Sncg,76,1.01496
Sst,678,9.05449
Sst Chodl,3,0.0400641
Vip,451,6.02297
VLMC,2,0.0267094
