cell_type,count,percentage
Astro,130,1.72277
Endo,47,0.622847
L2/3 IT,151,2.00106
L5 IT,153,2.02756
L6 IT Car3,1,0.0132521
L6b,1,0.0132521
Lamp5,64,0.848131
Micro-PVM,215,2.84919
Oligo,798,10.5751
OPC,459,6.08269
Pvalb,1981,26.2523
Sncg,4,0.0530082
Sst,2,0.0265041
Sst Chodl,945,12.5232
Vip,2505,33.1964
VLMC,90,1.19268
