cell_type,count,percentage
Astro,187,2.85976
Endo,6,0.0917571
L2/3 IT,1654,25.2944
L5 ET,12,0.183514
L5 IT,1488,22.7558
L5/6 NP,103,1.57516
L6 CT,143,2.18688
L6 IT,263,4.02202
L6 IT Car3,91,1.39165
L6b,158,2.41627
Lamp5,267,4.08319
Micro-PVM,112,1.71280
Oligo,546,8.34990
OPC,123,1.88102
Pvalb,382,5.84187
Sncg,97,1.48341
Sst,462,7.06530
Sst Chodl,7,0.107050
Vip,423,6.46888
VLMC,15,0.229393
