cell_type,count,percentage
Astro,524,10.8175
Endo,16,0.330306
L2/3 IT,567,11.7052
L5 IT,286,5.90421
L5/6 NP,97,2.00248
L6 CT,17,0.350950
L6 IT,1,0.0206441
L6b,54,1.11478
Lamp5,281,5.80099
Micro-PVM,218,4.50041
Oligo,1108,22.8737
OPC,125,2.58051
Pvalb,267,5.51197
Sncg,27,0.557391
Sst,392,8.09249
Sst Chodl,449,9.26920
Vip,370,7.63832
VLMC,45,0.928984
