cell_type,count,percentage
Astro,127,2.23474
Endo,12,0.211156
L2/3 IT,176,3.09696
L5 IT,1,0.0175963
Lamp5,20,0.351927
Micro-PVM,240,4.22312
Oligo,1222,21.5027
OPC,205,3.60725
Pvalb,1353,23.8078
Sncg,152,2.67464
Sst Chodl,244,4.29351
Vip,1895,33.3451
VLMC,36,0.633468
