cell_type,count,percentage
Astro,116,1.72311
Endo,54,0.802139
L2/3 IT,132,1.96078
L5 IT,166,2.46583
L5/6 NP,1,0.0148544
Lamp5,78,1.15865
Micro-PVM,179,2.65894
Oligo,712,10.5764
OPC,424,6.29828
Pvalb,35,0.519905
Sncg,1505,22.3559
Sst,136,2.02020
Sst Chodl,921,13.6809
Vip,2195,32.6055
VLMC,78,1.15865
