cell_type,count,percentage
Astro,200,2.84455
L2/3 IT,3394,48.2719
L5 ET,1,0.0142227
L5 IT,429,6.10155
L5/6 NP,4,0.0568909
L6 CT,99,1.40805
L6 IT,291,4.13881
L6 IT Car3,4,0.0568909
L6b,161,2.28986
Lamp5,492,6.99758
Micro-PVM,71,1.00981
Oligo,439,6.24378
OPC,79,1.12360
Pvalb,417,5.93088
Sncg,210,2.98677
Sst,292,4.15304
Sst Chodl,13,0.184895
Vip,426,6.05888
VLMC,9,0.128005
