cell_type,count,percentage
Astro,237,4.27489
L2/3 IT,942,16.9913
L5 ET,37,0.667388
L5 IT,104,1.87590
L5/6 NP,9,0.162338
L6 CT,26,0.468975
L6 IT,2,0.0360750
L6b,2152,38.8167
Lamp5,895,16.1436
Micro-PVM,146,2.63348
Oligo,389,7.01659
OPC,216,3.89610
Pvalb,85,1.53319
Sncg,13,0.234488
Sst,42,0.757576
Sst Chodl,105,1.89394
Vip,131,2.36291
VLMC,13,0.234488
