cell_type,count,percentage
Astro,135,2.64654
Endo,20,0.392080
L2/3 IT,1826,35.7969
L5 ET,79,1.54872
L5 IT,490,9.60596
L5/6 NP,78,1.52911
L6 CT,211,4.13644
L6 IT,248,4.86179
L6 IT Car3,244,4.78338
L6b,91,1.78396
Lamp5,336,6.58694
Micro-PVM,52,1.01941
Oligo,37,0.725348
OPC,99,1.94080
Pvalb,302,5.92041
Sncg,136,2.66614
Sst,399,7.82200
Sst Chodl,14,0.274456
Vip,294,5.76358
VLMC,10,0.196040
