cell_type,count,percentage
Astro,180,2.86761
Endo,11,0.175243
L2/3 IT,1632,25.9997
L5 ET,19,0.302692
L5 IT,1414,22.5267
L5/6 NP,89,1.41787
L6 CT,105,1.67277
L6 IT,274,4.36514
L6 IT Car3,87,1.38601
L6b,151,2.40561
Lamp5,269,4.28549
Micro-PVM,123,1.95953
Oligo,486,7.74255
OPC,116,1.84802
Pvalb,388,6.18130
Sncg,88,1.40194
Sst,421,6.70703
Sst Chodl,9,0.143381
Vip,406,6.46806
VLMC,9,0.143381
