cell_type,count,percentage
Astro,431,5.13095
Endo,21,0.250000
L2/3 IT,162,1.92857
L5 IT,1,0.0119048
L6b,374,4.45238
Lamp5,164,1.95238
Micro-PVM,519,6.17857
Oligo,4036,48.0476
OPC,402,4.78571
Pvalb,298,3.54762
Sncg,47,0.559524
Sst,232,2.76190
Sst Chodl,307,3.65476
Vip,1339,15.9405
VLMC,67,0.797619
