cell_type,count,percentage
Astro,335,5.06195
L2/3 IT,2079,31.4143
L5 ET,37,0.559081
L5 IT,1381,20.8673
L5/6 NP,74,1.11816
L6 CT,102,1.54125
L6 IT,181,2.73497
L6 IT Car3,45,0.679964
L6b,96,1.45059
Lamp5,178,2.68963
Micro-PVM,142,2.14566
Oligo,164,2.47809
OPC,224,3.38471
Pvalb,422,6.37655
Sncg,136,2.05500
Sst,563,8.50710
Vip,457,6.90541
VLMC,2,0.0302206
