cell_type,count,percentage
Astro,317,6.02318
Endo,6,0.114003
L2/3 IT,94,1.78605
L5 IT,148,2.81208
L5/6 NP,646,12.2744
L6b,223,4.23713
Lamp5,59,1.12103
Micro-PVM,207,3.93312
Oligo,361,6.85921
OPC,318,6.04218
Pvalb,382,7.25822
Sncg,108,2.05206
Sst,207,3.93312
Sst Chodl,777,14.7634
Vip,1388,26.3728
VLMC,22,0.418013
