cell_type,count,percentage
Astro,260,5.40765
Endo,6,0.124792
L2/3 IT,163,3.39018
L5 IT,9,0.187188
L5/6 NP,264,5.49085
L6 CT,2,0.0415973
L6b,493,10.2537
Lamp5,75,1.55990
Micro-PVM,305,6.34359
Oligo,833,17.3253
OPC,338,7.02995
Pvalb,250,5.19967
Sncg,40,0.831947
Sst,328,6.82196
Sst Chodl,796,16.5557
Vip,625,12.9992
VLMC,21,0.436772
