cell_type,count,percentage
Astro,401,5.07531
Endo,49,0.620175
L2/3 IT,2072,26.2245
L5 ET,44,0.556892
L5 IT,1894,23.9716
L5/6 NP,99,1.25301
L6 CT,131,1.65802
L6 IT,226,2.86040
L6 IT Car3,45,0.569548
L6b,101,1.27832
Lamp5,221,2.79711
Micro-PVM,313,3.96152
Oligo,457,5.78408
OPC,232,2.93634
Pvalb,420,5.31578
Sncg,117,1.48083
Sst,659,8.34072
Sst Chodl,3,0.0379699
Vip,411,5.20187
VLMC,6,0.0759398
