cell_type,count,percentage
Astro,61,0.820665
Endo,10,0.134535
L2/3 IT,2919,39.2708
L5 ET,131,1.76241
L5 IT,1188,15.9828
L5/6 NP,155,2.08530
L6 CT,233,3.13467
L6 IT,375,5.04507
L6 IT Car3,106,1.42607
L6b,133,1.78932
Lamp5,356,4.78945
Micro-PVM,10,0.134535
Oligo,176,2.36782
OPC,8,0.107628
Pvalb,594,7.99139
Sncg,101,1.35881
Sst,413,5.55630
Sst Chodl,12,0.161442
Vip,445,5.98682
VLMC,7,0.0941746
