cell_type,count,percentage
Astro,363,3.86458
Endo,16,0.170340
L2/3 IT,1313,13.9785
L5 ET,4930,52.4859
L6 IT Car3,17,0.180986
Lamp5,408,4.34366
Micro-PVM,168,1.78857
Oligo,718,7.64399
OPC,139,1.47983
Pvalb,212,2.25700
Sncg,226,2.40605
Sst,295,3.14064
Sst Chodl,6,0.0638774
Vip,568,6.04706
VLMC,14,0.149047
