cell_type,count,percentage
Astro,297,6.59121
L2/3 IT,1455,32.2903
L5 ET,12,0.266312
L5 IT,661,14.6693
L5/6 NP,65,1.44252
L6 CT,67,1.48691
L6 IT,106,2.35242
L6 IT Car3,42,0.932091
L6b,62,1.37594
Lamp5,193,4.28318
Micro-PVM,138,3.06258
Oligo,247,5.48158
OPC,73,1.62006
Pvalb,341,7.56769
Sncg,92,2.04172
Sst,388,8.61074
Sst Chodl,2,0.0443853
Vip,263,5.83666
VLMC,2,0.0443853
