cell_type,count,percentage
Astro,145,2.82046
L2/3 IT,1552,30.1887
L5 ET,18,0.350126
L5 IT,1326,25.7926
L5/6 NP,62,1.20599
L6 CT,87,1.69228
L6 IT,209,4.06536
L6 IT Car3,92,1.78954
L6b,67,1.30325
Lamp5,193,3.75413
Micro-PVM,59,1.14764
Oligo,231,4.49329
OPC,73,1.41996
Pvalb,288,5.60202
Sncg,84,1.63392
Sst,338,6.57460
Sst Chodl,2,0.0389029
Vip,306,5.95215
VLMC,9,0.175063
