cell_type,count,percentage
Astro,380,3.79393
Endo,7,0.0698882
L2/3 IT,1776,17.7316
L5 ET,28,0.279553
L5 IT,178,1.77716
L5/6 NP,175,1.74720
L6b,1262,12.5998
Lamp5,95,0.948482
Micro-PVM,249,2.48602
Oligo,1383,13.8079
OPC,242,2.41613
Pvalb,325,3.24481
Sncg,101,1.00839
Sst,859,8.57628
Sst Chodl,1039,10.3734
Vip,1847,18.4405
VLMC,70,0.698882
