cell_type,count,percentage
Astro,342,5.77118
Endo,14,0.236247
L2/3 IT,4777,80.6109
Lamp5,146,2.46372
Micro-PVM,92,1.55248
Oligo,277,4.67432
OPC,127,2.14310
Pvalb,6,0.101249
Sncg,23,0.388120
Sst,34,0.573743
Vip,71,1.19811
VLMC,17,0.286871
