cell_type,count,percentage
Astro,699,10.1026
Endo,10,0.144530
L2/3 IT,178,2.57263
L5 ET,2,0.0289059
L5/6 NP,389,5.62220
L6b,363,5.24642
Lamp5,13,0.187888
Micro-PVM,497,7.18312
Oligo,2031,29.3540
OPC,363,5.24642
Pvalb,229,3.30973
Sncg,314,4.53823
Sst,374,5.40541
Sst Chodl,475,6.86515
Vip,921,13.3112
VLMC,61,0.881630
