cell_type,count,percentage
Astro,345,3.97740
Endo,6,0.0691722
L2/3 IT,3089,35.6122
L5 ET,30,0.345861
L5 IT,1891,21.8008
L5/6 NP,95,1.09523
L6 CT,95,1.09523
L6 IT,226,2.60549
L6 IT Car3,146,1.68319
L6b,108,1.24510
Lamp5,321,3.70071
Micro-PVM,108,1.24510
Oligo,477,5.49919
OPC,119,1.37192
Pvalb,424,4.88817
Sncg,98,1.12981
Sst,657,7.57436
Sst Chodl,3,0.0345861
Vip,423,4.87664
VLMC,13,0.149873
