cell_type,count,percentage
Astro,609,7.04291
Endo,27,0.312247
L2/3 IT,3886,44.9404
L5 ET,37,0.427894
L5 IT,605,6.99665
L5/6 NP,1,0.0115647
L6 CT,63,0.728576
L6 IT,85,0.983000
L6 IT Car3,1,0.0115647
L6b,54,0.624494
Lamp5,662,7.65583
Micro-PVM,150,1.73471
Oligo,1006,11.6341
OPC,299,3.45785
Pvalb,285,3.29594
Sncg,128,1.48028
Sst,221,2.55580
Sst Chodl,24,0.277553
Vip,452,5.22725
VLMC,52,0.601365
