cell_type,count,percentage
Astro,255,6.95391
Endo,12,0.327243
L2/3 IT,250,6.81756
L5 IT,908,24.7614
L5/6 NP,1,0.0272702
Lamp5,140,3.81783
Micro-PVM,244,6.65394
Oligo,860,23.4524
OPC,71,1.93619
Pvalb,558,15.2168
Sncg,63,1.71803
Sst,2,0.0545405
Sst Chodl,73,1.99073
Vip,181,4.93591
VLMC,49,1.33624
