cell_type,count,percentage
Astro,112,1.84910
Endo,15,0.247647
L2/3 IT,413,6.81856
Micro-PVM,220,3.63216
Oligo,1337,22.0736
OPC,271,4.47416
Sncg,23,0.379726
Sst Chodl,3547,58.5603
Vip,40,0.660393
VLMC,79,1.30428
