cell_type,count,percentage
Astro,203,3.62889
Endo,5,0.0893815
L2/3 IT,211,3.77190
L5 IT,6,0.107258
L5/6 NP,7,0.125134
L6b,40,0.715052
Lamp5,29,0.518413
Micro-PVM,239,4.27243
Oligo,1051,18.7880
OPC,245,4.37969
Pvalb,192,3.43225
Sncg,8,0.143010
Sst,47,0.840186
Sst Chodl,117,2.09153
Vip,3165,56.5785
VLMC,29,0.518413
