cell_type,count,percentage
Astro,636,9.81179
Endo,7,0.107991
L2/3 IT,641,9.88892
L5/6 NP,3976,61.3391
Micro-PVM,139,2.14440
Oligo,348,5.36871
OPC,336,5.18359
Pvalb,112,1.72786
Sncg,58,0.894786
Vip,206,3.17803
VLMC,23,0.354829
