cell_type,count,percentage
Astro,115,1.37873
Endo,7,0.0839228
L2/3 IT,227,2.72150
L5 IT,3,0.0359669
L5/6 NP,78,0.935140
L6b,499,5.98250
Lamp5,223,2.67354
Micro-PVM,243,2.91332
Oligo,1241,14.8783
OPC,151,1.81033
Pvalb,1297,15.5497
Sncg,23,0.275746
Sst,450,5.39504
Sst Chodl,460,5.51493
Vip,3285,39.3838
VLMC,39,0.467570
