cell_type,count,percentage
Astro,233,3.40693
Endo,1,0.0146220
L2/3 IT,5151,75.3180
L5/6 NP,380,5.55637
L6 CT,270,3.94795
Lamp5,13,0.190086
Micro-PVM,112,1.63767
Oligo,201,2.93903
OPC,107,1.56456
Pvalb,127,1.85700
Sncg,18,0.263196
Sst,7,0.102354
Sst Chodl,74,1.08203
Vip,106,1.54993
VLMC,39,0.570259
