cell_type,count,percentage
Astro,719,7.93336
Endo,39,0.430321
L2/3 IT,63,0.695134
L5 IT,198,2.18471
L5/6 NP,2,0.0220677
Lamp5,29,0.319982
Micro-PVM,639,7.05065
Oligo,2482,27.3861
OPC,327,3.60808
Pvalb,870,9.59947
Sst,61,0.673066
Sst Chodl,1427,15.7453
Vip,2072,22.8622
VLMC,135,1.48957
