cell_type,count,percentage
Astro,389,4.32414
Endo,24,0.266785
L2/3 IT,2652,29.4798
L5 ET,1840,20.4535
L5 IT,80,0.889284
L5/6 NP,300,3.33482
L6 CT,443,4.92441
L6 IT,605,6.72521
L6b,61,0.678079
Lamp5,312,3.46821
Micro-PVM,131,1.45620
Oligo,522,5.80258
OPC,220,2.44553
Pvalb,597,6.63628
Sncg,162,1.80080
Sst,323,3.59048
Sst Chodl,11,0.122277
Vip,297,3.30147
VLMC,27,0.300133
