cell_type,count,percentage
Astro,673,10.5834
Endo,28,0.440321
L2/3 IT,2403,37.7890
L5 IT,1461,22.9753
L5/6 NP,29,0.456047
Micro-PVM,367,5.77135
Oligo,399,6.27457
OPC,278,4.37176
Pvalb,234,3.67982
Sst Chodl,4,0.0629030
Vip,432,6.79352
VLMC,51,0.802013
