cell_type,count,percentage
Astro,156,2.46096
Endo,3,0.0473261
L2/3 IT,2027,31.9767
L5 ET,17,0.268181
L5 IT,1364,21.5176
L5/6 NP,92,1.45133
L6 CT,126,1.98770
L6 IT,294,4.63796
L6 IT Car3,69,1.08850
L6b,139,2.19277
Lamp5,249,3.92806
Micro-PVM,78,1.23048
Oligo,435,6.86228
OPC,105,1.65641
Pvalb,329,5.19009
Sncg,66,1.04117
Sst,408,6.43635
Sst Chodl,3,0.0473261
Vip,369,5.82111
VLMC,10,0.157754
